Franklin College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Franklin, IN",franklingrizzlies.com/landing/index,www.franklincollege.edu,39.4149034,-85.0563234,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Bellarmine University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Louisville, KY",athletics.bellarmine.edu/index.aspx,www.bellarmine.edu,38.2542376,-85.759407,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,43.4112973,-76.1279841,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
D'Youville College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Research Universities,"Buffalo, NY",athletics.dyc.edu/landing/index,www.dyc.edu,42.8867166,-78.8783922,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
University of Scranton,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",athletics.scranton.edu/landing/index,www.scranton.edu,41.4086874,-75.6621294,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Moravian College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bethlehem, PA",moraviansports.com/landing/index,www.moravian.edu,-1.45056,-48.4682453,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Millersville University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Millersville, PA",www.millersville.edu/index.php,www.millersvilleathletics.com/index.aspx,39.997998,-76.3545372,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
"Fairleigh Dickinson University, Florham",Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Master's Colleges & Universities,"Madison, NJ",fdudevils.com/index.aspx,www.view2.fdu.edu/campuses-and-centers/florham-campus/,40.7598227,-74.417097,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Wilmington University (Delaware),Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Research Universities,"New Castle, DE",athletics.wilmu.edu/landing/index,www.wilmu.edu/index.aspx,39.6620572,-75.5663132,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
University of Maine at Presque Isle,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Presque Isle, ME",owls.umpi.edu/landing/index,www.umpi.edu,46.681479,-68.016357,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Gordon College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wenham, MA",athletics.gordon.edu/index.aspx,www.gordon.edu,42.60428065,-70.89315706857332,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Tufts University,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Research Universities,"Medford, MA",www.gotuftsjumbos.com/landing/index,www.tufts.edu/,42.4184296,-71.1061639,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Williams College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Williamstown, MA",athletics.williams.edu/landing/index,www.williams.edu/,42.6889156,-73.2246057,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Willamette University,Division III,Division III,Non-DI,Active Member,Northwest Conference,Northwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Salem, OR",willamette.prestosports.com/landing/index,www.willamette.edu/,44.9391565,-123.033121,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Colorado School of Mines,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Golden, CO",www.csmorediggers.com/landing/index,www.mines.edu,39.755543,-105.2210997,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
Johnson & Wales University (Denver),Division III,Division III,Non-DI,Provisional Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Denver, CO",denver.jwuathletics.com/landing/index,www.jwu.edu/campuses/denver/index.html,39.7392364,-104.9848623,"['/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/ticketsmarter_logoweb.png', '/images/setup/footer_logo_presto20170817.png']","['https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index', 'https://www.ohiobobcats.com/landing/index']"
University of Dayton,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Dayton, OH",www.daytonflyers.com,www.udayton.edu,39.7589478,-84.1916069,['https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/udayton.sidearmsports.com/images/responsive/main_logo.svg'],['https://daytonflyers.com/']
Cedarville University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cedarville, OH",www.cedarville.edu,www.yellowjackets.cedarville.edu,39.7442268,-83.8085372,[],[]
Earlham College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, IN",www.earlham.edu,www.goearlham.com,39.8286897,-84.8898521,[],[]
Defiance College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Defiance, OH",www.defiance.edu,www.defianceathletics.com/,41.3203058,-84.5084835,['/_resources/images/logo.png'],['http://www.defiance.edu']
University of Cincinnati,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Public,Research Universities,"Cincinnati, OH",www.gobearcats.com,www.uc.edu,39.1014537,-84.5124602,['https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/gobearcats.com/images/responsive/logo_main.svg'],['https://gobearcats.com/']
Trine University,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Master's Colleges & Universities,"Angola, IN",www.trine.edu,www.trinethunder.com,41.634874,-84.99928,['/_resources/images/trine_logo.png'],['https://www.trine.edu']
Manchester University,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"North Manchester, IN",www.manchester.edu,www.muspartans.com,41.0006005,-85.768597,[],[]
Anderson University (Indiana),Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Anderson, IN",www.anderson.edu,www.anderson.edu/athletics,40.1053196,-85.6802541,"['https://anderson.edu/wp-content/uploads/au_logo_h_obw-1.svg', 'https://anderson.edu/wp-content/uploads/au_logo_h_ob-e1536937289799-300x76.png']","['https://anderson.edu/', 'https://anderson.edu/']"
Purdue University Fort Wayne,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Fort Wayne, IN",www.gomastodons.com/,www.ipfw.edu/,41.0799898,-85.1386015,"['https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/ipfw.internetconsult.com/images/responsive/main_logo.svg', 'https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/ipfw.internetconsult.com/images/responsive/scrollstick_logo.svg', 'https://images.sidearmsports.com/logos.sidearmsports.com/footer_logos/sidearm/sidearm_powered-by_horizontal_white-orange.svg']","['https://gomastodons.com/', 'https://gomastodons.com/', 'https://gomastodons.com/']"
Indiana State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Terre Haute, IN",www.gosycamores.com,www.indstate.edu,39.4667025,-87.4139119,"['/images/top_ua_logo.png', '/images/scroll-logo.png', '/images/main-logo.png']","['https://gosycamores.com/', 'https://gosycamores.com/', 'https://gosycamores.com/']"
Westminster College (Missouri),Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Fulton, MO",www.wcbluejays.com/landing/index,www.westminster-mo.edu/,38.8467082,-91.9479586,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
DePauw University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greencastle, IN",depauwtigers.com/landing/index,www.depauw.edu,39.6444898,-86.8647316,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Kalamazoo College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Kalamazoo, MI",hornets.kzoo.edu/landing/index,www.kzoo.edu/,42.291707,-85.5872286,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Southern Virginia University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Private,Baccalaureate Colleges,"Buena Vista, VA",athletics.svu.edu/landing/index,www.svu.edu,37.7342962,-79.3539292,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Virginia Wesleyan University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Virginia Beach, VA",vwcathletics.com/landing/index,www.vwc.edu/,36.8529841,-75.9774183,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
University of Findlay,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Findlay, OH",athletics.findlay.edu/landing/index,www.findlay.edu,41.0413873,-83.6503982,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Franklin College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Franklin, IN",franklingrizzlies.com/landing/index,www.franklincollege.edu,39.4149034,-85.0563234,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Bellarmine University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Louisville, KY",athletics.bellarmine.edu/index.aspx,www.bellarmine.edu,38.2542376,-85.759407,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,43.4112973,-76.1279841,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
D'Youville College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Research Universities,"Buffalo, NY",athletics.dyc.edu/landing/index,www.dyc.edu,42.8867166,-78.8783922,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
University of Scranton,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",athletics.scranton.edu/landing/index,www.scranton.edu,41.4086874,-75.6621294,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Moravian College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bethlehem, PA",moraviansports.com/landing/index,www.moravian.edu,-1.45056,-48.4682453,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Millersville University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Millersville, PA",www.millersville.edu/index.php,www.millersvilleathletics.com/index.aspx,39.997998,-76.3545372,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
"Fairleigh Dickinson University, Florham",Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Master's Colleges & Universities,"Madison, NJ",fdudevils.com/index.aspx,www.view2.fdu.edu/campuses-and-centers/florham-campus/,40.7598227,-74.417097,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Wilmington University (Delaware),Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Research Universities,"New Castle, DE",athletics.wilmu.edu/landing/index,www.wilmu.edu/index.aspx,39.6620572,-75.5663132,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
University of Maine at Presque Isle,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Presque Isle, ME",owls.umpi.edu/landing/index,www.umpi.edu,46.681479,-68.016357,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Gordon College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wenham, MA",athletics.gordon.edu/index.aspx,www.gordon.edu,42.60428065,-70.89315706857332,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Tufts University,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Research Universities,"Medford, MA",www.gotuftsjumbos.com/landing/index,www.tufts.edu/,42.4184296,-71.1061639,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Williams College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Williamstown, MA",athletics.williams.edu/landing/index,www.williams.edu/,42.6889156,-73.2246057,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Willamette University,Division III,Division III,Non-DI,Active Member,Northwest Conference,Northwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Salem, OR",willamette.prestosports.com/landing/index,www.willamette.edu/,44.9391565,-123.033121,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Colorado School of Mines,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Golden, CO",www.csmorediggers.com/landing/index,www.mines.edu,39.755543,-105.2210997,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
Johnson & Wales University (Denver),Division III,Division III,Non-DI,Provisional Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Denver, CO",denver.jwuathletics.com/landing/index,www.jwu.edu/campuses/denver/index.html,39.7392364,-104.9848623,"['/images/setup/2019/logo.png', '/images/setup/2019/footer_logo_5.png', 'https://s3.amazonaws.com/logos.psbin.com/prestosports/prestosports-logo-white.png']","['https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index', 'https://franklingrizzlies.com/landing/index']"
